t,c11, c12, c13, c14, c22, c23, c24, c33, c34, c44
0.140807,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.121428,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.102048,0.774374,2.40185e-09,2.40185e-09,0.28796,0.240476,0.240476,-1.96272e-08,0.240476,-1.96272e-08,0.78946
0.0826683,0.525491,2.34569e-09,2.34569e-09,0.200174,0.174308,0.174308,6.54207e-09,0.174308,6.54207e-09,0.595832
0.0632887,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.043909,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0245293,0.157118,-3.85997e-09,-3.85997e-09,0.0398643,0.0329466,0.0329466,1.93875e-08,0.0329466,1.93875e-08,0.133116
0.15515,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.13577,1.16233,-3.43558e-09,-3.43558e-09,0.472933,0.340594,0.340594,2.77337e-09,0.340594,2.77337e-09,1.1556
0.11639,0.88469,-6.12005e-10,-6.12005e-10,0.343144,0.277514,0.277514,1.26881e-08,0.277514,1.26881e-08,0.917939
0.0970107,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0776311,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0582514,0.354968,6.26165e-10,6.26165e-10,0.118865,0.0960899,0.0960899,-1.74149e-08,0.0960899,-1.74149e-08,0.36118
0.0388718,0.173542,8.05029e-10,8.05029e-10,0.068959,0.0586085,0.0586085,-4.05529e-09,0.0586085,-4.05529e-09,0.232663
0.0194921,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.150112,1.31377,6.29861e-10,6.29861e-10,0.557809,0.376165,0.376165,-4.22428e-10,0.376165,-4.22428e-10,1.3137
0.130733,1.10503,-4.98047e-09,-4.98047e-09,0.453534,0.330163,0.330163,4.60433e-09,0.330163,4.60433e-09,1.13175
0.111353,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0919735,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0725938,0.47008,2.11425e-09,2.11425e-09,0.163125,0.137639,0.137639,-1.0445e-08,0.137639,-1.0445e-08,0.480813
0.0532142,0.270689,-5.24318e-09,-5.24318e-09,0.104696,0.0900302,0.0900302,1.39311e-08,0.0900302,1.39311e-08,0.337673
0.0338345,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0144549,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.145075,1.26976,2.98964e-10,2.98963e-10,0.530354,0.364892,0.364892,-2.89614e-09,0.364892,-2.89614e-09,1.25727
0.125696,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.106316,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0869363,0.617381,5.47652e-10,5.47652e-10,0.22645,0.188912,0.188912,-4.45877e-09,0.188912,-4.45877e-09,0.646315
0.0675566,0.39353,4.95836e-09,4.95836e-09,0.153707,0.12968,0.12968,7.52508e-10,0.12968,7.52508e-10,0.473056
0.048177,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0287973,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.159418,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.140038,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.120658,0.975022,-4.06677e-09,-4.06677e-09,0.387677,0.297368,0.297368,5.10492e-09,0.297368,5.10492e-09,1.00535
0.101279,0.699053,2.33725e-09,2.33725e-09,0.272306,0.228098,0.228098,-1.96688e-08,0.228098,-1.96688e-08,0.772005
0.081899,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0625194,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0431397,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0237601,0.157118,-3.85997e-09,-3.85997e-09,0.0398643,0.0329466,0.0329466,1.93875e-08,0.0329466,1.93875e-08,0.133116
0.15438,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.135001,1.16233,-3.43558e-09,-3.43558e-09,0.472933,0.340594,0.340594,2.77337e-09,0.340594,2.77337e-09,1.1556
0.115621,0.88469,-6.12005e-10,-6.12005e-10,0.343144,0.277514,0.277514,1.26881e-08,0.277514,1.26881e-08,0.917939
0.0962415,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0768618,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0574822,0.354968,6.26165e-10,6.26165e-10,0.118865,0.0960899,0.0960899,-1.74149e-08,0.0960899,-1.74149e-08,0.36118
0.0381025,0.173542,8.05029e-10,8.05029e-10,0.068959,0.0586085,0.0586085,-4.05529e-09,0.0586085,-4.05529e-09,0.232663
0.0187228,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.149343,1.31377,6.29861e-10,6.29861e-10,0.557809,0.376165,0.376165,-4.22428e-10,0.376165,-4.22428e-10,1.3137
0.129964,1.10503,-4.98047e-09,-4.98047e-09,0.453534,0.330163,0.330163,4.60433e-09,0.330163,4.60433e-09,1.13175
0.110584,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0912042,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0718246,0.47008,2.11425e-09,2.11425e-09,0.163125,0.137639,0.137639,-1.0445e-08,0.137639,-1.0445e-08,0.480813
0.0524449,0.270689,-5.24318e-09,-5.24318e-09,0.104696,0.0900302,0.0900302,1.39311e-08,0.0900302,1.39311e-08,0.337673
0.0330653,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0136856,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.144306,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.124926,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.105547,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.086167,0.617381,5.47652e-10,5.47652e-10,0.22645,0.188912,0.188912,-4.45877e-09,0.188912,-4.45877e-09,0.646315
0.0667874,0.39353,4.95836e-09,4.95836e-09,0.153707,0.12968,0.12968,7.52508e-10,0.12968,7.52508e-10,0.473056
0.0474077,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.028028,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.158648,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.139269,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.119889,0.975022,-4.06677e-09,-4.06677e-09,0.387677,0.297368,0.297368,5.10492e-09,0.297368,5.10492e-09,1.00535
0.100509,0.699053,2.33725e-09,2.33725e-09,0.272306,0.228098,0.228098,-1.96688e-08,0.228098,-1.96688e-08,0.772005
0.0811298,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0617501,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0423705,0.246406,-5.52506e-09,-5.52506e-09,0.0741923,0.0611178,0.0611178,1.38967e-08,0.0611178,1.38967e-08,0.235536
0.0229908,0.0821064,1.68535e-09,1.68535e-09,0.0344602,0.0314782,0.0314782,-7.12091e-09,0.0314782,-7.12091e-09,0.125498
0.153611,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.134232,1.16233,-3.43558e-09,-3.43558e-09,0.472933,0.340594,0.340594,2.77337e-09,0.340594,2.77337e-09,1.1556
0.114852,0.88469,-6.12005e-10,-6.12005e-10,0.343144,0.277514,0.277514,1.26881e-08,0.277514,1.26881e-08,0.917939
0.0954722,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0760925,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0567129,0.354968,6.26165e-10,6.26165e-10,0.118865,0.0960899,0.0960899,-1.74149e-08,0.0960899,-1.74149e-08,0.36118
0.0373332,0.173542,8.05029e-10,8.05029e-10,0.068959,0.0586085,0.0586085,-4.05529e-09,0.0586085,-4.05529e-09,0.232663
0.0179536,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.148574,1.31377,6.29861e-10,6.29861e-10,0.557809,0.376165,0.376165,-4.22428e-10,0.376165,-4.22428e-10,1.3137
0.129194,1.10503,-4.98047e-09,-4.98047e-09,0.453534,0.330163,0.330163,4.60433e-09,0.330163,4.60433e-09,1.13175
0.109815,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.090435,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0710553,0.47008,2.11425e-09,2.11425e-09,0.163125,0.137639,0.137639,-1.0445e-08,0.137639,-1.0445e-08,0.480813
0.0516757,0.270689,-5.24318e-09,-5.24318e-09,0.104696,0.0900302,0.0900302,1.39311e-08,0.0900302,1.39311e-08,0.337673
0.032296,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0129164,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.143537,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.124157,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.104777,0.774374,2.40185e-09,2.40185e-09,0.28796,0.240476,0.240476,-1.96272e-08,0.240476,-1.96272e-08,0.78946
0.0853977,0.525491,2.34569e-09,2.34569e-09,0.200174,0.174308,0.174308,6.54207e-09,0.174308,6.54207e-09,0.595832
0.0660181,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0466384,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0272588,0.157118,-3.85997e-09,-3.85997e-09,0.0398643,0.0329466,0.0329466,1.93875e-08,0.0329466,1.93875e-08,0.133116
0.157879,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.138499,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.11912,0.975022,-4.06677e-09,-4.06677e-09,0.387677,0.297368,0.297368,5.10492e-09,0.297368,5.10492e-09,1.00535
0.0997402,0.699053,2.33725e-09,2.33725e-09,0.272306,0.228098,0.228098,-1.96688e-08,0.228098,-1.96688e-08,0.772005
0.0803605,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0609809,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0416012,0.246406,-5.52506e-09,-5.52506e-09,0.0741923,0.0611178,0.0611178,1.38967e-08,0.0611178,1.38967e-08,0.235536
0.0222215,0.0821064,1.68535e-09,1.68535e-09,0.0344602,0.0314782,0.0314782,-7.12091e-09,0.0314782,-7.12091e-09,0.125498
0.152842,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.133462,1.16233,-3.43558e-09,-3.43558e-09,0.472933,0.340594,0.340594,2.77337e-09,0.340594,2.77337e-09,1.1556
0.114083,0.88469,-6.12005e-10,-6.12005e-10,0.343144,0.277514,0.277514,1.26881e-08,0.277514,1.26881e-08,0.917939
0.0947029,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0753233,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0559436,0.354968,6.26165e-10,6.26165e-10,0.118865,0.0960899,0.0960899,-1.74149e-08,0.0960899,-1.74149e-08,0.36118
0.036564,0.173542,8.05029e-10,8.05029e-10,0.068959,0.0586085,0.0586085,-4.05529e-09,0.0586085,-4.05529e-09,0.232663
0.0171843,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.147805,1.26976,2.98964e-10,2.98963e-10,0.530354,0.364892,0.364892,-2.89614e-09,0.364892,-2.89614e-09,1.25727
0.128425,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.109045,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0896657,0.617381,5.47652e-10,5.47652e-10,0.22645,0.188912,0.188912,-4.45877e-09,0.188912,-4.45877e-09,0.646315
0.0702861,0.39353,4.95836e-09,4.95836e-09,0.153707,0.12968,0.12968,7.52508e-10,0.12968,7.52508e-10,0.473056
0.0509064,0.270689,-5.24318e-09,-5.24318e-09,0.104696,0.0900302,0.0900302,1.39311e-08,0.0900302,1.39311e-08,0.337673
0.0315267,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0121471,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.142767,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.123388,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.104008,0.774374,2.40185e-09,2.40185e-09,0.28796,0.240476,0.240476,-1.96272e-08,0.240476,-1.96272e-08,0.78946
0.0846285,0.525491,2.34569e-09,2.34569e-09,0.200174,0.174308,0.174308,6.54207e-09,0.174308,6.54207e-09,0.595832
0.0652488,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0458692,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0264895,0.157118,-3.85997e-09,-3.85997e-09,0.0398643,0.0329466,0.0329466,1.93875e-08,0.0329466,1.93875e-08,0.133116
0.15711,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.13773,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.118351,0.975022,-4.06677e-09,-4.06677e-09,0.387677,0.297368,0.297368,5.10492e-09,0.297368,5.10492e-09,1.00535
0.0989709,0.699053,2.33725e-09,2.33725e-09,0.272306,0.228098,0.228098,-1.96688e-08,0.228098,-1.96688e-08,0.772005
0.0795912,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0602116,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0408319,0.246406,-5.52506e-09,-5.52506e-09,0.0741923,0.0611178,0.0611178,1.38967e-08,0.0611178,1.38967e-08,0.235536
0.0214523,0.0821064,1.68535e-09,1.68535e-09,0.0344602,0.0314782,0.0314782,-7.12091e-09,0.0314782,-7.12091e-09,0.125498
0.152073,1.31377,6.29861e-10,6.29861e-10,0.557809,0.376165,0.376165,-4.22428e-10,0.376165,-4.22428e-10,1.3137
0.132693,1.10503,-4.98047e-09,-4.98047e-09,0.453534,0.330163,0.330163,4.60433e-09,0.330163,4.60433e-09,1.13175
0.113313,0.88469,-6.12005e-10,-6.12005e-10,0.343144,0.277514,0.277514,1.26881e-08,0.277514,1.26881e-08,0.917939
0.0939337,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.074554,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0551744,0.354968,6.26165e-10,6.26165e-10,0.118865,0.0960899,0.0960899,-1.74149e-08,0.0960899,-1.74149e-08,0.36118
0.0357947,0.173542,8.05029e-10,8.05029e-10,0.068959,0.0586085,0.0586085,-4.05529e-09,0.0586085,-4.05529e-09,0.232663
0.0164151,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.147035,1.26976,2.98964e-10,2.98963e-10,0.530354,0.364892,0.364892,-2.89614e-09,0.364892,-2.89614e-09,1.25727
0.127656,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.108276,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0888964,0.617381,5.47652e-10,5.47652e-10,0.22645,0.188912,0.188912,-4.45877e-09,0.188912,-4.45877e-09,0.646315
0.0695168,0.39353,4.95836e-09,4.95836e-09,0.153707,0.12968,0.12968,7.52508e-10,0.12968,7.52508e-10,0.473056
0.0501371,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0307575,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0113778,0.07245,-6.22318e-08,-6.22318e-08,0.00927306,0.00834487,0.00834487,-6.71538e-08,0.00834487,-6.71538e-08,0.0335606
0.141998,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.122619,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.103239,0.774374,2.40185e-09,2.40185e-09,0.28796,0.240476,0.240476,-1.96272e-08,0.240476,-1.96272e-08,0.78946
0.0838592,0.525491,2.34569e-09,2.34569e-09,0.200174,0.174308,0.174308,6.54207e-09,0.174308,6.54207e-09,0.595832
0.0644796,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0450999,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0257202,0.157118,-3.85997e-09,-3.85997e-09,0.0398643,0.0329466,0.0329466,1.93875e-08,0.0329466,1.93875e-08,0.133116
0.156341,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.136961,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.117581,0.975022,-4.06677e-09,-4.06677e-09,0.387677,0.297368,0.297368,5.10492e-09,0.297368,5.10492e-09,1.00535
0.0982016,0.699053,2.33725e-09,2.33725e-09,0.272306,0.228098,0.228098,-1.96688e-08,0.228098,-1.96688e-08,0.772005
0.078822,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0594423,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0400627,0.246406,-5.52506e-09,-5.52506e-09,0.0741923,0.0611178,0.0611178,1.38967e-08,0.0611178,1.38967e-08,0.235536
0.020683,0.0821064,1.68535e-09,1.68535e-09,0.0344602,0.0314782,0.0314782,-7.12091e-09,0.0314782,-7.12091e-09,0.125498
0.151303,1.31377,6.29861e-10,6.29861e-10,0.557809,0.376165,0.376165,-4.22428e-10,0.376165,-4.22428e-10,1.3137
0.131924,1.10503,-4.98047e-09,-4.98047e-09,0.453534,0.330163,0.330163,4.60433e-09,0.330163,4.60433e-09,1.13175
0.112544,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0931644,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0737848,0.47008,2.11425e-09,2.11425e-09,0.163125,0.137639,0.137639,-1.0445e-08,0.137639,-1.0445e-08,0.480813
0.0544051,0.270689,-5.24318e-09,-5.24318e-09,0.104696,0.0900302,0.0900302,1.39311e-08,0.0900302,1.39311e-08,0.337673
0.0350254,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0156458,0.0784969,4.82359e-10,4.82359e-10,0.0227515,0.0203254,0.0203254,-1.59293e-08,0.0203254,-1.59293e-08,0.082043
0.146266,1.26976,2.98964e-10,2.98963e-10,0.530354,0.364892,0.364892,-2.89614e-09,0.364892,-2.89614e-09,1.25727
0.126886,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.107507,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0881272,0.617381,5.47652e-10,5.47652e-10,0.22645,0.188912,0.188912,-4.45877e-09,0.188912,-4.45877e-09,0.646315
0.0687475,0.39353,4.95836e-09,4.95836e-09,0.153707,0.12968,0.12968,7.52508e-10,0.12968,7.52508e-10,0.473056
0.0493679,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.0299882,0.162162,-1.1442e-09,-1.1442e-09,0.052887,0.0454245,0.0454245,2.30071e-08,0.0454245,2.30071e-08,0.178358
0.0106086,0.07245,-6.22317e-08,-6.22317e-08,0.00927306,0.00834487,0.00834487,-8.20823e-08,0.00834487,-8.20823e-08,0.0335607
0.141229,1.22843,-6.00637e-10,-6.00637e-10,0.514607,0.356995,0.356995,-5.3035e-09,0.356995,-5.3035e-09,1.23808
0.121849,1.02868,-6.01731e-10,-6.01731e-10,0.407077,0.310625,0.310625,-2.57729e-10,0.310625,-2.57729e-10,1.03705
0.10247,0.774374,2.40185e-09,2.40185e-09,0.28796,0.240476,0.240476,-1.96272e-08,0.240476,-1.96272e-08,0.78946
0.0830899,0.525491,2.34569e-09,2.34569e-09,0.200174,0.174308,0.174308,6.54207e-09,0.174308,6.54207e-09,0.595832
0.0637103,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0443306,0.261865,3.96642e-09,3.96642e-09,0.0924916,0.0759987,0.0759987,8.43598e-09,0.0759987,8.43598e-09,0.293876
0.024951,0.157118,-3.85997e-09,-3.85997e-09,0.0398643,0.0329466,0.0329466,1.93875e-08,0.0329466,1.93875e-08,0.133116
0.155571,1.33465,7.59826e-10,7.59826e-10,0.566633,0.380414,0.380414,-4.65207e-10,0.380414,-4.65207e-10,1.32372
0.136192,1.16233,-3.43558e-09,-3.43558e-09,0.472933,0.340594,0.340594,2.77337e-09,0.340594,2.77337e-09,1.1556
0.116812,0.88469,-6.12005e-10,-6.12005e-10,0.343144,0.277514,0.277514,1.26881e-08,0.277514,1.26881e-08,0.917939
0.0974324,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
0.0780527,0.502533,4.58677e-09,4.58677e-09,0.187685,0.157664,0.157664,3.38198e-09,0.157664,3.38198e-09,0.554638
0.0586731,0.367563,5.90176e-09,5.90176e-09,0.132267,0.112207,0.112207,-9.26913e-09,0.112207,-9.26913e-09,0.405642
0.0392934,0.246406,-5.52506e-09,-5.52506e-09,0.0741923,0.0611178,0.0611178,1.38967e-08,0.0611178,1.38967e-08,0.235536
0.0199138,0.0821064,1.68535e-09,1.68535e-09,0.0344602,0.0314782,0.0314782,-7.12091e-09,0.0314782,-7.12091e-09,0.125498
0.150534,1.31377,6.29861e-10,6.29861e-10,0.557809,0.376165,0.376165,-4.22428e-10,0.376165,-4.22428e-10,1.3137
0.131154,1.10503,-4.98047e-09,-4.98047e-09,0.453534,0.330163,0.330163,4.60433e-09,0.330163,4.60433e-09,1.13175
0.111775,0.83554,-1.34143e-09,-1.34143e-09,0.326003,0.262947,0.262947,1.74646e-08,0.262947,1.74646e-08,0.883274
0.0923951,0.647046,-4.03948e-09,-4.03948e-09,0.240685,0.206479,0.206479,-1.08622e-08,0.206479,-1.08622e-08,0.686643
